 1504.7163  0.999956
 1504.7372  0.999939
 1504.7581  0.999921
 1504.7788  0.999969
 1504.7997  0.999948
 1504.8206  0.999961
 1504.8413  0.999956
 1504.8622  0.999974
 1504.8829  1.000016
 1504.9038  0.999952
 1504.9247  1.000012
 1504.9454  1.000047
 1504.9663  0.999901
 1504.9872  1.000059
 1505.0079  1.000098
 1505.0288  1.000021
 1505.0497  1.000090
 1505.0704  1.000045
 1505.0913  0.999921
 1505.1122  0.999942
 1505.1329  0.999950
 1505.1538  1.000008
 1505.1747  1.000024
 1505.1954  1.000069
 1505.2163  0.999998
 1505.2372  1.000113
 1505.2579  1.000099
 1505.2788  1.000123
 1505.2997  1.000151
 1505.3204  1.000095
 1505.3413  1.000051
 1505.3622  0.999974
 1505.3829  1.000026
 1505.4038  1.000084
 1505.4247  1.000034
 1505.4454  1.000071
 1505.4663  1.000107
 1505.4872  1.000100
 1505.5079  1.000065
 1505.5288  0.999984
 1505.5497  1.000071
 1505.5704  1.000054
 1505.5913  1.000034
 1505.6122  0.999989
 1505.6329  1.000030
 1505.6538  1.000077
 1505.6747  1.000123
 1505.6954  1.000104
 1505.7163  1.000087
 1505.7372  1.000101
 1505.7579  1.000171
 1505.7788  1.000101
 1505.7997  1.000089
 1505.8204  1.000111
 1505.8413  0.999916
 1505.8622  0.999986
 1505.8829  0.999963
 1505.9038  1.000015
 1505.9247  0.999994
 1505.9454  1.000003
 1505.9663  0.999957
 1505.9872  1.000046
 1506.0079  0.999910
 1506.0288  0.999993
 1506.0497  0.999946
 1506.0704  0.999979
 1506.0913  0.999983
 1506.1122  0.999861
 1506.1329  0.999938
 1506.1538  0.999948
 1506.1747  0.999943
 1506.1954  1.000062
 1506.2163  1.000007
 1506.2372  1.000154
 1506.2579  1.000068
 1506.2788  1.000088
 1506.2997  1.000132
 1506.3204  1.000038
 1506.3413  0.999971
 1506.3622  1.000050
 1506.3829  1.000094
 1506.4038  0.999975
 1506.4247  0.999998
 1506.4454  1.000059
 1506.4663  0.999945
 1506.4872  0.999955
 1506.5079  0.999949
 1506.5288  0.999909
 1506.5497  0.999850
 1506.5704  0.999829
 1506.5913  0.999955
 1506.6122  0.999895
 1506.6329  1.000011
 1506.6538  0.999905
 1506.6747  0.999918
 1506.6954  0.999963
 1506.7163  0.999948
 1506.7372  1.000023
 1506.7579  1.000010
 1506.7788  0.999908
 1506.7997  0.999944
 1506.8204  0.999973
 1506.8413  0.999934
 1506.8622  1.000074
 1506.8829  1.000030
 1506.9038  0.999991
 1506.9247  1.000022
 1506.9454  1.000008
 1506.9663  0.999913
 1506.9872  0.999947
 1507.0079  0.999977
 1507.0288  0.999829
 1507.0497  0.999900
 1507.0704  0.999932
 1507.0913  0.999890
 1507.1122  0.999872
 1507.1329  0.999915
 1507.1538  1.000014
 1507.1747  0.999925
 1507.1954  0.999969
 1507.2163  1.000019
 1507.2372  0.999997
 1507.2579  1.000021
 1507.2788  1.000061
 1507.2997  1.000063
 1507.3204  1.000152
 1507.3413  1.000178
 1507.3622  1.000072
 1507.3829  1.000102
 1507.4038  1.000091
 1507.4247  1.000038
 1507.4454  1.000083
 1507.4663  1.000024
 1507.4872  1.000109
 1507.5079  1.000089
 1507.5288  1.000089
 1507.5496  1.000152
 1507.5704  1.000060
 1507.5913  1.000111
 1507.6121  1.000078
 1507.6329  1.000058
 1507.6538  1.000078
 1507.6746  1.000143
 1507.6954  1.000045
 1507.7163  1.000160
 1507.7371  1.000093
 1507.7579  1.000149
 1507.7788  1.000039
 1507.7996  1.000144
 1507.8204  0.999991
 1507.8413  1.000024
 1507.8718  0.999963
 1507.8927  0.999977
 1507.9135  0.999879
 1507.9343  0.999939
 1507.9552  1.000008
 1507.9760  1.000110
 1507.9968  1.000005
 1508.0177  0.999947
 1508.0385  1.000060
 1508.0593  0.999907
 1508.0802  0.999959
 1508.1010  0.999905
 1508.1218  1.000054
