 2229.1313  1.000167
 2229.1521  1.000080
 2229.1731  1.000067
 2229.1938  0.999999
 2229.2146  1.000066
 2229.2356  1.000087
 2229.2563  1.000013
 2229.2771  0.999955
 2229.2981  0.999926
 2229.3188  0.999831
 2229.3396  0.999883
 2229.3606  0.999862
 2229.3813  0.999944
 2229.4021  0.999957
 2229.4231  0.999898
 2229.4438  0.999923
 2229.4646  0.999961
 2229.4856  0.999919
 2229.5063  1.000022
 2229.5271  1.000054
 2229.5481  0.999959
 2229.5688  0.999986
 2229.5896  1.000032
 2229.6106  1.000047
 2229.6313  1.000080
 2229.6521  1.000048
 2229.6731  0.999984
 2229.6938  1.000060
 2229.7146  0.999949
 2229.7356  1.000021
 2229.7563  1.000033
 2229.7771  1.000007
 2229.7981  1.000020
 2229.8188  1.000022
 2229.8396  0.999918
 2229.8606  0.999901
 2229.8813  1.000010
 2229.9021  1.000056
 2229.9231  0.999957
 2229.9438  0.999973
 2229.9646  1.000041
 2229.9856  0.999835
 2230.0063  0.999972
 2230.0271  0.999963
 2230.0481  1.000009
 2230.0688  1.000031
 2230.0896  1.000184
 2230.1106  1.000051
 2230.1313  1.000067
 2230.1536  1.000184
 2230.1743  1.000132
 2230.1953  1.000101
 2230.2161  1.000057
 2230.2368  1.000057
 2230.2578  0.999876
 2230.2786  1.000013
 2230.2993  1.000072
 2230.3203  1.000054
 2230.3411  0.999960
 2230.3618  0.999990
 2230.3828  0.999956
 2230.4036  1.000013
 2230.4243  0.999950
 2230.4453  1.000027
 2230.4661  1.000044
 2230.4868  1.000071
 2230.5078  0.999960
 2230.5286  0.999958
 2230.5493  0.999927
 2230.5703  1.000027
 2230.5911  1.000007
 2230.6118  0.999998
 2230.6328  1.000066
 2230.6536  0.999994
 2230.6743  0.999937
 2230.6953  1.000009
 2230.7161  1.000073
 2230.7368  1.000052
 2230.7578  1.000018
 2230.7786  0.999934
 2230.7993  1.000047
 2230.8203  0.999997
 2230.8411  0.999978
 2230.8618  1.000002
 2230.8828  0.999978
 2230.9036  0.999981
 2230.9243  0.999965
 2230.9453  0.999987
 2230.9661  0.999918
 2230.9868  0.999997
 2231.0078  0.999994
 2231.0286  0.999915
 2231.0493  0.999866
 2231.0703  0.999961
 2231.0911  0.999888
 2231.1118  0.999909
 2231.1328  0.999985
 2231.1536  0.999962
 2231.1743  1.000082
 2231.1953  1.000022
 2231.2161  1.000021
 2231.2368  0.999929
 2231.2578  0.999920
 2231.2786  1.000009
 2231.2993  0.999919
 2231.3203  0.999944
 2231.3411  0.999961
 2231.3618  0.999960
 2231.3828  0.999970
 2231.4036  0.999980
 2231.4243  1.000018
 2231.4453  0.999931
 2231.4661  1.000048
 2231.4868  0.999998
 2231.5078  0.999949
 2231.5286  1.000032
 2231.5493  1.000053
 2231.5703  1.000109
 2231.5911  0.999942
 2231.6118  1.000049
 2231.6328  1.000133
 2231.6536  1.000100
 2231.6743  1.000180
 2231.6953  1.000112
 2231.7161  1.000034
 2231.7368  1.000068
 2231.7578  1.000100
 2231.7786  0.999993
 2231.7993  0.999902
 2231.8203  1.000047
 2231.8411  0.999939
 2231.8618  0.999899
 2231.8828  0.999950
 2231.9036  0.999969
 2231.9243  0.999983
 2231.9453  0.999913
 2231.9661  0.999985
 2231.9868  0.999936
 2232.0078  0.999973
 2232.0286  0.999912
 2232.0493  1.000082
 2232.0703  1.000095
 2232.0911  0.999962
 2232.1118  1.000016
 2232.1328  1.000144
 2232.1536  1.000025
 2232.1743  1.000024
 2232.1953  1.000092
 2232.2161  1.000019
 2232.2368  1.000091
 2232.2578  0.999964
 2232.2786  1.000009
 2232.2993  1.000036
 2232.3203  0.999990
 2232.3411  1.000017
 2232.3618  0.999987
 2232.3828  0.999929
 2232.4036  1.000014
 2232.4243  0.999892
 2232.4453  0.999982
 2232.4661  0.999881
 2232.4868  0.999944
 2232.5078  1.000035
 2232.5286  1.000024
 2232.5493  0.999956
 2232.5703  1.000041
 2232.5911  1.000061
 2232.6118  1.000060
 2232.6328  1.000030
 2232.6536  0.999978
 2232.6743  1.000009
 2232.6953  1.000014
 2232.7161  1.000109
 2232.7368  1.000064
 2232.7578  1.000020
 2232.7786  1.000070
 2232.7993  0.999911
 2232.8203  1.000007
 2232.8411  0.999969
 2232.8618  1.000008
 2232.8828  0.999904
 2232.9036  1.000030
 2232.9243  0.999904
 2232.9453  1.000038
 2232.9661  1.000034
 2232.9868  0.999946
 2233.0078  0.999984
 2233.0286  0.999965
 2233.0493  0.999970
 2233.0703  0.999887
 2233.0911  0.999960
 2233.1118  0.999856
 2233.1328  0.999863
 2233.1536  1.000113
 2233.1743  0.999936
 2233.1953  0.999973
 2233.2161  0.999968
 2233.2368  0.999981
 2233.2578  0.999893
 2233.2786  1.000013
 2233.2993  1.000056
 2233.3203  1.000016
 2233.3411  1.000046
 2233.3618  0.999970
 2233.3828  0.999975
 2233.4036  1.000015
 2233.4243  1.000056
 2233.4453  1.000041
 2233.4661  1.000012
 2233.4868  1.000007
 2233.5078  0.999996
 2233.5286  1.000034
 2233.5493  1.000024
 2233.5703  0.999948
 2233.5911  1.000001
 2233.6118  1.000023
 2233.6328  1.000016
 2233.6536  0.999988
 2233.6743  0.999955
 2233.6953  1.000063
 2233.7161  1.000068
 2233.7368  1.000039
 2233.7578  0.999934
 2233.7786  1.000036
 2233.7993  0.999897
 2233.8203  0.999923
 2233.8411  0.999931
 2233.8618  0.999896
 2233.8826  0.999953
 2233.9036  1.000068
 2233.9243  1.000013
 2233.9451  0.999983
 2233.9661  0.999956
 2233.9868  0.999988
 2234.0076  1.000038
 2234.0286  1.000036
 2234.0493  1.000135
 2234.0701  1.000126
 2234.0911  1.000090
 2234.1118  1.000068
 2234.1326  0.999987
 2234.1536  1.000109
 2234.1743  1.000044
 2234.1951  1.000085
 2234.2161  1.000089
 2234.2368  1.000055
 2234.2576  1.000030
 2234.2786  1.000171
 2234.2993  1.000043
 2234.3201  1.000016
