 1425.0704  0.999878
 1425.0913  1.000048
 1425.1163  0.999867
 1425.1371  0.999880
 1425.1594  0.999774
 1425.1802  0.999822
 1425.2010  0.999800
 1425.2219  0.999755
 1425.2427  0.999722
 1425.2635  0.999636
 1425.2844  0.999717
 1425.3052  0.999673
 1425.3260  0.999700
 1425.3469  0.999741
 1425.3677  0.999876
 1425.3885  0.999781
 1425.4094  0.999929
 1425.4302  1.000027
 1425.4510  0.999966
 1425.4719  0.999905
 1425.4927  0.999944
 1425.5135  0.999821
 1425.5344  0.999790
 1425.5552  0.999802
 1425.5760  0.999912
 1425.5969  0.999753
 1425.6177  0.999852
 1425.6385  0.999924
 1425.6594  0.999862
 1425.6802  0.999930
 1425.7010  1.000028
 1425.7219  1.000108
 1425.7427  0.999963
 1425.7635  1.000034
 1425.7844  0.999937
 1425.8052  0.999954
 1425.8260  1.000000
 1425.8469  1.000019
 1425.8677  1.000101
 1425.8885  0.999990
 1425.9094  0.999947
 1425.9302  0.999916
 1425.9510  0.999830
 1425.9719  0.999757
 1425.9927  0.999801
 1426.0135  0.999850
 1426.0344  0.999805
 1426.0552  0.999825
 1426.0760  0.999926
 1426.0969  0.999816
 1426.1177  1.000015
 1426.1385  0.999904
 1426.1594  0.999967
 1426.1802  0.999982
 1426.2010  1.000034
 1426.2219  0.999951
 1426.2427  1.000026
 1426.2635  1.000145
 1426.2844  1.000006
 1426.3052  0.999987
 1426.3260  0.999800
 1426.3469  0.999820
 1426.3677  0.999975
 1426.3885  0.999910
 1426.4094  0.999895
 1426.4302  0.999912
 1426.4510  0.999874
 1426.4719  0.999921
 1426.4927  0.999988
 1426.5135  1.000011
 1426.5344  0.999986
 1426.5552  1.000017
 1426.5760  0.999918
 1426.5969  0.999908
 1426.6177  1.000062
 1426.6385  1.000015
 1426.6594  1.000034
 1426.6802  1.000009
 1426.7010  1.000123
 1426.7219  1.000004
 1426.7427  1.000132
 1426.7635  1.000065
 1426.7844  1.000054
 1426.8052  1.000115
 1426.8260  1.000071
 1426.8469  1.000031
 1426.8677  1.000093
 1426.8885  1.000093
 1426.9094  0.999934
 1426.9302  1.000051
 1426.9510  0.999966
 1426.9719  0.999993
 1426.9927  0.999926
 1427.0135  0.999914
 1427.0344  0.999968
 1427.0552  1.000025
 1427.0760  0.999972
 1427.0969  1.000109
 1427.1178  1.000066
 1427.1385  1.000041
 1427.1594  0.999938
 1427.1803  0.999941
 1427.2010  0.999882
 1427.2219  0.999955
 1427.2428  1.000033
 1427.2635  0.999970
 1427.2844  1.000027
 1427.3053  1.000120
 1427.3260  1.000179
 1427.3469  1.000052
 1427.3678  1.000063
 1427.3885  0.999921
 1427.4094  0.999963
 1427.4303  0.999821
 1427.4510  0.999857
 1427.4719  0.999826
 1427.4928  0.999920
 1427.5135  0.999943
 1427.5344  0.999975
 1427.5553  0.999987
 1427.5760  1.000056
 1427.6150  0.999983
 1427.6372  1.000034
 1427.6581  1.000112
 1427.6788  1.000134
 1427.6997  1.000049
 1427.7206  1.000006
 1427.7413  0.999996
 1427.7622  1.000026
 1427.7831  0.999998
 1427.8038  1.000102
 1427.8247  1.000041
 1427.8456  1.000020
 1427.8663  0.999990
 1427.8872  0.999996
 1427.9081  0.999961
 1427.9288  1.000043
 1427.9497  0.999969
 1427.9706  0.999979
 1427.9913  0.999889
 1428.0122  0.999932
 1428.0331  1.000077
 1428.0538  0.999981
 1428.0747  1.000042
 1428.0956  1.000054
 1428.1163  1.000008
 1428.1372  1.000079
 1428.1581  1.000145
 1428.1788  1.000042
 1428.1997  1.000103
 1428.2206  1.000065
 1428.2413  1.000076
 1428.2622  0.999903
 1428.2831  0.999964
 1428.3038  1.000062
 1428.3247  0.999895
 1428.3456  0.999916
 1428.3663  0.999942
 1428.3872  0.999998
 1428.4081  0.999919
 1428.4288  0.999955
 1428.4497  0.999998
 1428.4706  0.999996
 1428.4913  1.000075
 1428.5122  1.000143
 1428.5331  0.999985
 1428.5538  1.000093
 1428.5747  1.000053
 1428.5956  0.999921
 1428.6163  1.000070
 1428.6372  1.000103
